"seqnames","start","end","width","strand","exo_signal","endo_signal","enrichment","pvalue","binding_type","binding_type_by_peaks","significant","cpg_score","cpg_name","cpg_length","region_length","region_start","region_end","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr4",86611491,86612079,589,"*",52.8907363278706,61.6762130985057,0.857554860629924,0.7,"both","both","False","CpG:",1245,588,1507,86611592,86613099,"Promoter (<=1kb)",4,86578855,86612055,33201,2,"230376","ENSMUST00000070607.8",0,"ENSMUSG00000038047","Haus6","HAUS augmin-like complex, subunit 6"
"chr4",86748322,86749246,925,"*",29.5404316135114,14.9280875886419,1.97884902792152,0.2,"both","both","False","CpG:",1246,924,2624,86747201,86749825,"Promoter (<=1kb)",4,86748555,86830167,81613,1,"329877","ENSMUST00000045512.14",0,"ENSMUSG00000038024","Dennd4c","DENN domain containing 4C"
"chr4",86856753,86857753,1001,"*",20.5223527365485,21.918464303542,0.936304316412904,1,"both","both","False","CpG:",1247,1000,5900,86852922,86858822,"Promoter (<=1kb)",4,86854660,86857412,2753,2,"20104","ENSMUST00000102814.4",0,"ENSMUSG00000028495","Rps6","ribosomal protein S6"
"chr4",86874033,86874720,688,"*",51.7982933198038,22.6853997108328,2.28333174553098,0.2,"both","both","False","CpG:",1247,687,1726,86873645,86875371,"Promoter (<=1kb)",4,86874396,86920875,46480,1,"230379","ENSMUST00000045224.13",0,"ENSMUSG00000038007","Acer2","alkaline ceramidase 2"
"chr4",87230147,87230588,442,"*",20.0729355003417,0,Inf,1,"exo_only","exo_only","False","CpG:",1250,441,913,87229783,87230696,"Promoter (<=1kb)",4,86983124,87230477,247354,2,"76376","ENSMUST00000107157.8",0,"ENSMUSG00000037996","Slc24a2","solute carrier family 24 (sodium/potassium/calcium exchanger), member 2"
"chr4",88031599,88033530,1932,"*",21.7676827814302,14.4771268030203,1.50359136019234,1,"both","both","False","CpG:",1256,1931,2957,88031578,88034535,"Promoter (<=1kb)",4,87769925,88033364,263440,2,"70122","ENSMUST00000078090.11",0,"ENSMUSG00000028496","Mllt3","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3"
"chr4",88094496,88095069,574,"*",40.936281216873,27.8127758346725,1.47185169363211,0.4,"both","both","False","CpG:",1257,573,2111,88094000,88096111,"Promoter (<=1kb)",4,88094629,88121812,27184,1,"230393","ENSMUST00000129967.1",0,"ENSMUSG00000038368","Focad","focadhesin"
"chr4",88721900,88722673,774,"*",25.3693177791352,18.7200639132067,1.35519397245421,0.7,"both","both","False","CpG:",1261,773,2820,88720422,88723242,"Promoter (<=1kb)",4,88718292,88722465,4174,2,"242521","ENSMUST00000094993.2",0,"ENSMUSG00000070923","Klhl9","kelch-like 9"
"chr4",88868106,88868455,350,"*",38.4089238433594,7.72605670001133,4.97134894742657,0.4,"both","exo_only","False","CpG:",1263,349,1328,88867438,88868766,"Exon (ENSMUST00000232970.1/ENSMUST00000232970.1, exon 1 of 1)",4,88879538,88880201,664,2,"230405","ENSMUST00000056014.2",11746,"ENSMUSG00000045364","Ifne","interferon epsilon"
"chr4",89137359,89137890,532,"*",25.1738642057643,14.1339645635975,1.7810900892309,0.2,"both","both","False","CpG:",1265,531,8321,89133639,89141960,"Promoter (<=1kb)",4,89137122,89181081,43960,1,"66902","ENSMUST00000058030.9",237,"ENSMUSG00000062937","Mtap","methylthioadenosine phosphorylase"
"chr4",89294132,89295553,1422,"*",32.1590301251089,21.0628291086431,1.52681436853668,0.4,"both","both","False","CpG:",1266,1421,3894,89293090,89296984,"Promoter (<=1kb)",4,89274541,89294653,20113,2,"12578","ENSMUST00000107131.1",0,"ENSMUSG00000044303","Cdkn2a","cyclin dependent kinase inhibitor 2A"
"chr4",89310607,89311040,434,"*",42.4250374889602,32.8931078546901,1.28978501138836,0.7,"both","both","False","CpG:",1266,433,1533,89309869,89311402,"Promoter (<=1kb)",4,89306299,89311039,4741,2,"12579","ENSMUST00000097981.5",0,"ENSMUSG00000073802","Cdkn2b","cyclin dependent kinase inhibitor 2B"
"chr4",89688123,89688810,688,"*",10.8629689619691,4.6661725732973,2.32802554799059,0.8,"both","exo_only","False","CpG:",1269,687,1252,89687509,89688761,"Promoter (<=1kb)",4,89688198,89694772,6575,1,"242523","ENSMUST00000052478.2",0,"ENSMUSG00000043753","Dmrta1","doublesex and mab-3 related transcription factor like family A1"
"chr4",91374647,91375123,477,"*",20.8161889030713,16.5183851331218,1.2601830466667,1,"both","both","False","CpG:",1282,476,3202,91373432,91376634,"Promoter (1-2kb)",4,91258666,91376307,117642,2,"15569","ENSMUST00000176469.1",1184,"ENSMUSG00000008489","Elavl2","ELAV like RNA binding protein 1"
"chr4",93334723,93335771,1049,"*",14.7118994991166,3.55380189270279,4.13976353868382,0.1,"both","exo_only","False","CpG:",1297,1048,2194,93333695,93335889,"Promoter (<=1kb)",4,93334138,93335511,1374,2,"69136","ENSMUST00000066774.5",0,"ENSMUSG00000054000","Tusc1","tumor suppressor candidate 1"
"chr4",94556325,94556860,536,"*",13.8572579941972,27.0409720330233,0.512454137272665,0.2,"both","endo_only","False","CpG:",1306,535,1535,94556548,94558083,"Promoter (<=1kb)",4,94500081,94556796,56716,2,"67770","ENSMUST00000030313.8",0,"ENSMUSG00000028578","Caap1","caspase activity and apoptosis inhibitor 1"
"chr4",94602694,94603518,825,"*",24.2384537048761,20.3813308148888,1.18924784279394,1,"both","both","False","CpG:",1306,824,4848,94600900,94605748,"Promoter (<=1kb)",4,94569167,94603244,34078,2,"18786","ENSMUST00000107107.8",0,"ENSMUSG00000028577","Plaa","phospholipase A2, activating protein"
"chr4",94614398,94614640,243,"*",45.9243235585243,24.4729912161601,1.87653087245827,0.7,"both","both","False","CpG:",1306,242,2808,94613111,94615919,"Promoter (<=1kb)",4,94614491,94664698,50208,1,"67694","ENSMUST00000107104.2",0,"ENSMUSG00000028576","Ift74","intraflagellar transport 74"
"chr4",94978703,94979389,687,"*",22.3693893763076,18.3360909514711,1.2199650097456,1,"both","both","False","CpG:",1309,686,3225,94977963,94981188,"Promoter (<=1kb)",4,94942040,94979100,37061,2,"320713","ENSMUST00000075872.3",0,"ENSMUSG00000062627","Mysm1","myb-like, SWIRM and MPN domains 1"
"chr4",95049985,95053224,3240,"*",40.551600910669,35.6652670620662,1.13700539070966,0.4,"both","both","False","CpG:",1310,3239,7289,95048299,95055588,"Promoter (<=1kb)",4,95049034,95052222,3189,2,"16476","ENSMUST00000107094.1",0,"ENSMUSG00000052684","Jun","jun proto-oncogene"
"chr4",95161229,95161482,254,"*",19.5612987578389,12.1754043883239,1.60662415259061,0.4,"both","both","False","CpG:",1311,253,3987,95160170,95164157,"Exon (ENSMUST00000130684.7/ENSMUST00000130684.7, exon 4 of 4)",4,95049034,95052222,3189,2,"16476","ENSMUST00000107094.1",-109007,"ENSMUSG00000052684","Jun","jun proto-oncogene"
"chr4",95967016,95967710,695,"*",23.7041793572926,11.5001587519389,2.06120453365883,0.4,"both","both","False","CpG:",1317,694,1670,95966482,95968152,"Promoter (<=1kb)",4,95959715,95967655,7941,2,"319247","ENSMUST00000137239.1",0,"ENSMUSG00000044125","9530080O11Rik","RIKEN cDNA 9530080O11 gene"
"chr4",97745808,97746126,319,"*",56.2833098995494,42.4865161143522,1.32473346950979,0.7,"both","both","False","CpG:",1330,318,935,97745403,97746338,"Intron (ENSMUST00000146447.7/319865, intron 1 of 5)",4,97772734,98000466,227733,1,"18027","ENSMUST00000152023.7",-26608,"ENSMUSG00000028565","Nfia","nuclear factor I/A"
"chr4",97751594,97752001,408,"*",31.2280843140197,22.5622041121053,1.38408837003938,0.7,"both","both","False","CpG:",1330,407,9601,97749894,97759495,"Intron (ENSMUST00000146447.7/319865, intron 1 of 5)",4,97772734,98000466,227733,1,"18027","ENSMUST00000152023.7",-20733,"ENSMUSG00000028565","Nfia","nuclear factor I/A"
"chr4",97772046,97772411,366,"*",41.0662069545435,36.7192914831793,1.11838233516449,0.7,"both","both","False","CpG:",1330,365,3688,97771598,97775286,"Promoter (<=1kb)",4,97772734,98000466,227733,1,"18027","ENSMUST00000152023.7",-323,"ENSMUSG00000028565","Nfia","nuclear factor I/A"
"chr4",97777172,97778896,1725,"*",14.0280851425212,10.9187893203464,1.2847656210731,1,"both","both","False","CpG:",1330,1724,1283,97776967,97778250,"Promoter (<=1kb)",4,97777608,98118871,341264,1,"18027","ENSMUST00000075448.12",0,"ENSMUSG00000028565","Nfia","nuclear factor I/A"
"chr4",98382928,98383269,342,"*",28.6670023643874,23.3764343591846,1.22632057241545,0.4,"both","both","False","CpG:",1335,341,1312,98382677,98383989,"Promoter (<=1kb)",4,98355370,98383060,27691,2,"94043","ENSMUST00000107051.9",0,"ENSMUSG00000028563","Tm2d1","TM2 domain containing 1"
"chr4",98395669,98396214,546,"*",13.6205887083375,6.91087314830842,1.97089259432746,0.4,"both","exo_only","False","CpG:",1335,545,3612,98395198,98398810,"Promoter (<=1kb)",4,98395785,98405677,9893,1,"12695","ENSMUST00000141796.1",0,"ENSMUSG00000061859","Patj","PATJ, crumbs cell polarity complex component"
"chr4",98817048,98817762,715,"*",23.5555682693488,20.4246524507988,1.15329102054941,1,"both","both","False","CpG:",1338,714,3666,98815176,98818842,"Promoter (<=1kb)",4,98754898,98817537,62640,2,"242553","ENSMUST00000102790.3",0,"ENSMUSG00000035407","Kank4","KN motif and ankyrin repeat domains 4"
"chr4",98922812,98924544,1733,"*",73.9346065481344,92.7291930429986,0.797317480309042,0.2,"both","both","False","CpG:",1339,1732,5976,98921258,98927234,"Promoter (<=1kb)",4,98923810,98935543,11734,1,"230484","ENSMUST00000030289.8",0,"ENSMUSG00000028560","Usp1","ubiquitin specific peptidase 1"
"chr4",99120338,99121153,816,"*",22.1919564855446,16.6647240350623,1.33167260609015,0.4,"both","both","False","CpG:",1341,815,6151,99120052,99126203,"Promoter (<=1kb)",4,98936671,99120915,184245,2,"67299","ENSMUST00000030286.13",0,"ENSMUSG00000028556","Dock7","dedicator of cytokinesis 7"
"chr4",99715351,99715891,541,"*",64.3943955184651,37.2040356838244,1.7308443649962,0.4,"both","both","False","CpG:",1345,540,1470,99715095,99716565,"Promoter (<=1kb)",4,99715664,99730223,14560,1,"320438","ENSMUST00000137473.7",0,"ENSMUSG00000073792","Alg6","ALG6 alpha-1,3-glucosyltransferase"
"chr4",99829081,99829515,435,"*",30.5754126807574,11.5482973525384,2.64761217583618,0.2,"both","both","False","CpG:",1346,434,2292,99828308,99830600,"Promoter (<=1kb)",4,99829440,99831580,2141,1,"230500","ENSMUST00000124547.1",0,"ENSMUSG00000073791","Efcab7","EF-hand calcium binding domain 7"
"chr4",99929380,99930163,784,"*",49.1845751119468,19.3741411496483,2.5386712490654,0.1,"both","both","False","CpG:",1347,783,4542,99928883,99933425,"Promoter (<=1kb)",4,99765902,99929813,163912,2,"67733","ENSMUST00000123830.7",0,"ENSMUSG00000028549","Itgb3bp","integrin beta 3 binding protein (beta3-endonexin)"
"chr4",100095755,100096426,672,"*",28.4215657524715,23.6218431334319,1.20319001324018,0.7,"both","both","False","CpG:",1348,671,2506,100095113,100097619,"Promoter (<=1kb)",4,100095791,100444765,348975,1,"26563","ENSMUST00000039630.5",0,"ENSMUSG00000035305","Ror1","receptor tyrosine kinase-like orphan receptor 1"
"chr4",100776432,100778008,1577,"*",30.8693968132033,14.1768182257442,2.17745592287742,0.1,"both","both","False","CpG:",1353,1576,3071,100775516,100778587,"Promoter (<=1kb)",4,100776675,101004544,227870,1,"320508","ENSMUST00000030257.14",0,"ENSMUSG00000028532","Cachd1","cache domain containing 1"
"chr4",101068788,101069748,961,"*",12.5380941394166,12.699685251886,0.987275975013211,0.7,"both","both","False","CpG:",1356,960,3304,101067914,101071218,"Promoter (<=1kb)",4,101068983,101135356,66374,1,"242570","ENSMUST00000106955.1",0,"ENSMUSG00000035275","Raver2","ribonucleoprotein, PTB-binding 2"
"chr4",101264531,101265321,791,"*",11.259677006709,16.8526817475462,0.668123754745944,0.4,"both","both","False","CpG:",1357,790,3414,101262943,101266357,"Promoter (<=1kb)",4,101152367,101265282,112916,2,"16451","ENSMUST00000102781.9",0,"ENSMUSG00000028530","Jak1","Janus kinase 1"
"chr4",101292109,101292476,368,"*",19.264610276481,14.0923940931365,1.36702182391164,0.4,"both","both","False","CpG:",1357,367,2150,101291566,101293716,"Exon (ENSMUST00000131864.1/ENSMUST00000131864.1, exon 3 of 3)",4,101152367,101265282,112916,2,"16451","ENSMUST00000102781.9",-26827,"ENSMUSG00000028530","Jak1","Janus kinase 1"
"chr4",101292974,101293370,397,"*",19.1207253057684,11.9858580142413,1.59527380376521,0.1,"both","endo_only","False","CpG:",1357,396,2531,101291566,101294097,"Intron (ENSMUST00000131864.1/ENSMUST00000131864.1, intron 2 of 2)",4,101152367,101265282,112916,2,"16451","ENSMUST00000102781.9",-27692,"ENSMUSG00000028530","Jak1","Janus kinase 1"
"chr4",101356054,101356931,878,"*",33.9882911788756,27.2461193441091,1.2474543897285,1,"both","both","False","CpG:",1358,877,1838,101356297,101358135,"Promoter (<=1kb)",4,101346531,101356248,9718,2,"77866","ENSMUST00000144604.1",0,"ENSMUSG00000086782","E130102H24Rik","RIKEN cDNA E130102H24 gene"
"chr4",101419138,101420526,1389,"*",14.6102361441117,11.2851433018849,1.29464338673231,0.7,"both","both","False","CpG:",1358,1388,3293,101417788,101421081,"Promoter (<=1kb)",4,101419277,101466995,47719,1,"11639","ENSMUST00000102780.7",0,"ENSMUSG00000028527","Ak4","adenylate kinase 4"
"chr4",101496375,101496973,599,"*",10.7333565322751,10.326126935549,1.03943681878674,0.8,"both","exo_only","False","CpG:",1359,598,1767,101495666,101497433,"Promoter (<=1kb)",4,101496631,101618554,121924,1,"72685","ENSMUST00000154120.8",0,"ENSMUSG00000028528","Dnajc6","DnaJ heat shock protein family (Hsp40) member C6"
"chr4",101508849,101509063,215,"*",30.0731828186371,15.2789373720992,1.96827711811645,0.2,"both","exo_only","False","CpG:",1359,214,2351,101507447,101509798,"Promoter (<=1kb)",4,101508030,101599104,91075,1,"72685","ENSMUST00000146489.1",819,"ENSMUSG00000028528","Dnajc6","DnaJ heat shock protein family (Hsp40) member C6"
"chr4",101550244,101550901,658,"*",15.8043396921093,6.75499040696937,2.33965390621478,0.7,"both","both","False","CpG:",1359,657,5288,101548939,101554227,"Promoter (<=1kb)",4,101550480,101642799,92320,1,"72685","ENSMUST00000094953.10",0,"ENSMUSG00000028528","Dnajc6","DnaJ heat shock protein family (Hsp40) member C6"
"chr4",101647611,101648034,424,"*",306.314492317678,297.845606137255,1.02843381270671,0.7,"both","both","False","CpG:",1360,423,2215,101646820,101649035,"Promoter (<=1kb)",4,101647718,101659364,11647,1,"230514","ENSMUST00000030254.14",0,"ENSMUSG00000035212","Leprot","leptin receptor overlapping transcript"
"chr4",102759312,102759554,243,"*",33.9056038176034,25.1435473291057,1.34848131704769,0.4,"both","both","False","CpG:",1368,242,3610,102758181,102761791,"Promoter (<=1kb)",4,102759222,102883347,124126,1,"73094","ENSMUST00000142430.7",90,"ENSMUSG00000028524","Sgip1","SH3-domain GRB2-like (endophilin) interacting protein 1"
"chr4",102760069,102760321,253,"*",32.2620726133703,24.3319701567143,1.3259128794578,0.4,"both","both","False","CpG:",1368,252,3798,102758181,102761979,"Promoter (<=1kb)",4,102760135,102971983,211849,1,"73094","ENSMUST00000066824.13",0,"ENSMUSG00000028524","Sgip1","SH3-domain GRB2-like (endophilin) interacting protein 1"
"chr4",103113924,103114882,959,"*",35.5554389924628,21.9589918228225,1.61917447209526,0.4,"both","both","False","CpG:",1371,958,3537,103111677,103115214,"Promoter (<=1kb)",4,103038065,103114299,76235,2,"242584","ENSMUST00000036451.14",0,"ENSMUSG00000035126","Dnai4","dynein axonemal intermediate chain 4"
"chr4",103119197,103119913,717,"*",14.3092605455918,14.3395049480292,0.997890833571527,0.7,"both","exo_only","False","CpG:",1371,716,2912,103118275,103121187,"Promoter (<=1kb)",4,103119286,103165752,46467,1,"71148","ENSMUST00000106857.7",0,"ENSMUSG00000028522","Mier1","MEIR1 treanscription regulator"
"chr4",103214434,103215420,987,"*",20.777438829126,24.0417913173696,0.864221744330459,0.7,"both","both","False","CpG:",1372,986,3304,103212597,103215901,"Promoter (<=1kb)",4,103170649,103215164,44516,2,"242585","ENSMUST00000150285.7",0,"ENSMUSG00000028521","Slc35d1","solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1"
"chr4",103313673,103314175,503,"*",69.625312775808,42.9526092667873,1.62097981855657,0.2,"both","both","False","CpG:",1373,502,1943,103313093,103315036,"Promoter (<=1kb)",4,103313812,103366443,52632,1,"67013","ENSMUST00000035780.3",0,"ENSMUSG00000035069","Oma1","OMA1 zinc metallopeptidase"
"chr4",104366973,104367904,932,"*",40.5513044691643,15.403305046465,2.63263658979931,0.1,"both","both","False","CpG:",1381,931,3082,104366524,104369606,"Promoter (<=1kb)",4,104367113,104679496,312384,1,"13131","ENSMUST00000143644.7",0,"ENSMUSG00000028519","Dab1","disabled 1"
"chr4",105109426,105109826,401,"*",39.4585195725454,9.4370746608314,4.18122363027582,0.1,"both","both","False","CpG:",1386,400,2815,105107905,105110720,"Promoter (<=1kb)",4,105029874,105109890,80017,2,"108079","ENSMUST00000030243.7",64,"ENSMUSG00000028518","Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit"
"chr4",105109954,105110155,202,"*",39.4585195725454,9.4370746608314,4.18122363027582,0.1,"both","exo_only","False","CpG:",1386,201,2815,105107905,105110720,"Promoter (<=1kb)",4,105029874,105109890,80017,2,"108079","ENSMUST00000030243.7",-64,"ENSMUSG00000028518","Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit"
"chr4",105157313,105158466,1154,"*",25.8384875442202,13.8290595640768,1.86841971606947,0.2,"both","both","False","CpG:",1387,1153,4449,105154886,105159335,"Promoter (<=1kb)",4,105157347,105232764,75418,1,"67916","ENSMUST00000064139.7",0,"ENSMUSG00000028517","Plpp3","phospholipid phosphatase 3"
"chr4",106315716,106316945,1230,"*",17.6314743517877,19.8123162284585,0.889924941055695,1,"both","both","False","CpG:",1396,1229,6011,106314637,106320648,"Promoter (<=1kb)",4,106316213,106441317,125105,1,"329908","ENSMUST00000165709.7",0,"ENSMUSG00000028514","Usp24","ubiquitin specific peptidase 24"
"chr4",106463881,106464248,368,"*",17.8186079605018,13.924176413668,1.2796884663865,0.7,"both","exo_only","False","CpG:",1397,367,2092,106462907,106464999,"Promoter (<=1kb)",4,106442329,106464329,22001,2,"100102","ENSMUST00000049507.5",81,"ENSMUSG00000044254","Pcsk9","proprotein convertase subtilisin/kexin type 9"
"chr4",106560805,106561507,703,"*",22.2861191705672,22.0110285562996,1.01249785368112,0.7,"both","both","False","CpG:",1397,702,6593,106558238,106564831,"Promoter (<=1kb)",4,106561038,106589113,28076,1,"74754","ENSMUST00000047973.3",0,"ENSMUSG00000034926","Dhcr24","24-dehydrocholesterol reductase"
"chr4",106622395,106623099,705,"*",17.9914362301763,26.6678986973476,0.674647689132169,1,"both","exo_only","False","CpG:",1398,704,1308,106621797,106623105,"Promoter (<=1kb)",4,106622432,106640189,17758,1,"230576","ENSMUST00000047922.2",0,"ENSMUSG00000034919","Ttc22","tetratricopeptide repeat domain 22"
"chr4",106650930,106651301,372,"*",26.5725951031587,12.7919505809902,2.07729031901105,0.4,"both","both","False","CpG:",1398,371,3945,106648273,106652218,"Promoter (<=1kb)",4,106651069,106653539,2471,1,"230577","ENSMUST00000106782.1",0,"ENSMUSG00000043572","Pars2","prolyl-tRNA synthetase (mitochondrial)(putative)"
"chr4",106678639,106679041,403,"*",17.8606065505821,13.9888927164822,1.27677057166491,0.4,"both","both","False","CpG:",1398,402,1486,106678093,106679579,"Promoter (<=1kb)",4,106662256,106678944,16689,2,"72354","ENSMUST00000026480.12",0,"ENSMUSG00000025413","Ttc4","tetratricopeptide repeat domain 4"
"chr4",106827880,106828187,308,"*",23.1229076865465,16.1595424310789,1.43091351659037,1,"both","both","False","CpG:",1400,307,1371,106827040,106828411,"Distal Intergenic",4,106747235,106804998,57764,2,"329910","ENSMUST00000065253.12",-22882,"ENSMUSG00000034853","Acot11","acyl-CoA thioesterase 11"
